Month,BSC,Province,District,Cluster,Site Name,latitude,longitude,Home Op Customer Count,Comp A Customer Count,Comp B Customer Count,Comp C Customer Count,Comp D Customer Count,Total Customer Count,Home Op Market Share,Comp A Market Share,Comp B Market Share,Comp C Market Share,Comp D Market Share,Market Share
November,Mashonaland C + W,Mashonaland West,Zvimba,Zvimba,Norton Highway,-17.83095,30.80719,1247,252,103,6,0,1608,77.55,15.67,6.41,0.37,0,3
November,Mashonaland C + W,Mashonaland West,Zvimba,Zvimba,Norton Highway,-17.830945,30.80719,687,140,67,16,0,910,75.49,15.38,7.36,1.76,0,3
November,Mashonaland C + W,Mashonaland West,Zvimba,Zvimba,Raffingora,-17.02077,30.47645,9323,872,1446,62,0,11703,79.66,7.45,12.36,0.53,0,3
November,Mashonaland C + W,Mashonaland West,Zvimba,Zvimba,Shore River Farm,-17.37069,30.314,355,114,31,5,0,505,70.3,22.57,6.14,0.99,0,2
November,Mashonaland C + W,Mashonaland West,Zvimba,Zvimba,Trelawney,-17.542094,30.460333,380,39,36,6,0,461,82.43,8.46,7.81,1.3,0,3
November,Mashonaland C + W,Mashonaland West,Zvimba,Zvimba,Trelawney,-17.54209,30.46033,4101,539,310,20,0,4970,82.52,10.85,6.24,0.4,0,3
November,Mashonaland C + W,Midlands,Sanyati,Sanyati,Sanyati,-17.99168,29.25272,5169,1028,385,44,0,6626,78.01,15.51,5.81,0.66,0,3
November,Mashonaland C + W,Midlands,Sanyati,Sanyati,Sanyati Mission,-17.95004,29.34464,6762,866,238,27,0,7893,85.67,10.97,3.02,0.34,0,3
November,Mashonaland C + W,Midlands,Sanyati,Sanyati,Sanyati Mission Hospital,-17.95258,29.30806,1813,281,87,10,1,2192,82.71,12.82,3.97,0.46,0.05,3
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Chitungwiza Arts Centre,-18.012219,31.072556,884,221,66,26,0,1197,73.85,18.46,5.51,2.17,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Makoni Shops,-18.015667,31.104732,375,90,32,9,1,507,73.96,17.75,6.31,1.78,0.2,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,New Zengeza 4,-17.999674,31.07142,791,228,68,35,1,1123,70.44,20.3,6.06,3.12,0.09,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Nyatsime,-18.002194,31.08175,327,80,27,12,0,446,73.32,17.94,6.05,2.69,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke,-18.024726,31.087386,1399,346,128,33,2,1908,73.32,18.13,6.71,1.73,0.1,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke South,-18.033814,31.07597,1114,275,100,33,0,1522,73.19,18.07,6.57,2.17,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Teachers College,-18.021087,31.110731,988,273,80,29,2,1372,72.01,19.9,5.83,2.11,0.15,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit A,-18.016334,31.092,618,155,57,15,0,845,73.14,18.34,6.75,1.78,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit B,-18.007933,31.096465,1174,321,111,44,3,1653,71.02,19.42,6.72,2.66,0.18,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit D,-18.015394,31.0835,700,156,71,10,0,937,74.71,16.65,7.58,1.07,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit F,-18.021312,31.097153,668,187,72,14,0,941,70.99,19.87,7.65,1.49,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit J (2),-18.020834,31.07472,883,225,97,23,1,1229,71.85,18.31,7.89,1.87,0.08,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit K,-18.027837,31.078778,1187,281,104,28,1,1601,74.14,17.55,6.5,1.75,0.06,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit L,-18.03342,31.06889,673,175,79,18,0,945,71.22,18.52,8.36,1.9,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit N,-18.027944,31.10106,1284,376,114,22,0,1796,71.49,20.94,6.35,1.22,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Seke Unit O,-18.028894,31.11194,1473,408,138,36,1,2056,71.64,19.84,6.71,1.75,0.05,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Chitungwiza Seke,Zengeza 4,-18.014073,31.063342,896,230,75,23,2,1226,73.08,18.76,6.12,1.88,0.16,2
November,Mashonaland East + CZA,Harare,Chitungwiza,St Marys,Manyame Park,-17.987979,31.04346,965,246,116,17,0,1344,71.8,18.3,8.63,1.26,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,St Marys,St Marys,-17.99228,31.04967,664,192,60,12,3,931,71.32,20.62,6.44,1.29,0.32,2
November,Mashonaland East + CZA,Harare,Chitungwiza,St Marys,St Marys 2,-17.995823,31.037772,1635,458,184,38,0,2315,70.63,19.78,7.95,1.64,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,St Marys,St Marys Clinic,-17.995115,31.043402,117,26,11,0,0,154,75.97,16.88,7.14,0,0,3
November,Mashonaland East + CZA,Harare,Chitungwiza,St Marys,St Marys Police Station,-17.98655,31.058225,970,253,76,29,0,1328,73.04,19.05,5.72,2.18,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Zengeza,Chitungwiza Industries,-18.021429,31.052999,1073,263,89,32,2,1459,73.54,18.03,6.1,2.19,0.14,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Zengeza,Zengeza,-18.005004,31.05094,1425,322,123,48,0,1918,74.3,16.79,6.41,2.5,0,2
November,Mashonaland East + CZA,Harare,Chitungwiza,Zengeza,Zengeza 1,-17.995185,31.055208,420,112,25,3,0,560,75,20,4.46,0.54,0,3
November,Mashonaland East + CZA,Harare,Chitungwiza,Zengeza,Zengeza 2 Shops,-17.998149,31.057912,930,221,61,15,0,1227,75.79,18.01,4.97,1.22,0,3
November,Mashonaland East + CZA,Harare,Chitungwiza,Zengeza,Zengeza 5,-18.006564,31.04428,1284,329,138,46,1,1798,71.41,18.3,7.68,2.56,0.06,2
November,Mashonaland East + CZA,Harare,Goromonzi,Goromonzi,Blue Ridge,-17.7347,31.28383,3180,584,310,20,0,4094,77.67,14.26,7.57,0.49,0,3
November,Mashonaland East + CZA,Harare,Goromonzi,Goromonzi,Chishawasha,-17.755123,31.223945,399,66,17,41,1,524,76.15,12.6,3.24,7.82,0.19,3
November,Mashonaland East + CZA,Harare,Goromonzi,Goromonzi,Goromonzi Turn Off,-17.90693,31.28201,985,204,62,23,2,1276,77.19,15.99,4.86,1.8,0.16,3
November,Mashonaland East + CZA,Harare,Goromonzi,Goromonzi,James Farm,-17.86778,31.31194,9180,2279,769,116,3,12347,74.35,18.46,6.23,0.94,0.02,2
November,Mashonaland East + CZA,Harare,Goromonzi,Goromonzi,Rest Haven,-17.654742,31.117399,1484,403,158,62,1,2108,70.4,19.12,7.5,2.94,0.05,2
November,Mashonaland East + CZA,Harare,Goromonzi,Goromonzi,Rest Haven,-17.65474,31.1174,7043,1610,668,98,2,9421,74.76,17.09,7.09,1.04,0.02,2
November,Mashonaland East + CZA,Harare,Goromonzi,Goromonzi,Ruwa Country Club,-17.89827,31.269,1229,230,91,10,0,1560,78.78,14.74,5.83,0.64,0,3
November,Mashonaland East + CZA,Harare,Goromonzi,Ruwa,Damofalls,-17.8598,31.23565,10649,2506,1002,183,4,14344,74.24,17.47,6.99,1.28,0.03,2
November,Mashonaland East + CZA,Harare,Goromonzi,Ruwa,Gwinyambira (Ruwa),-17.9025,31.23938,8950,2033,673,198,7,11861,75.46,17.14,5.67,1.67,0.06,3
November,Mashonaland East + CZA,Harare,Goromonzi,Ruwa,Ruwa Runyararo Primary School,-17.89669,31.2505,3223,707,269,47,2,4248,75.87,16.64,6.33,1.11,0.05,3
November,Mashonaland East + CZA,Harare,Goromonzi,Ruwa,Ruwa Windsor park,-17.89229,31.21597,7119,1491,592,171,9,9382,75.88,15.89,6.31,1.82,0.1,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Chitungwiza Arts Centre,-18.01222,31.07256,6350,1371,610,83,4,8418,75.43,16.29,7.25,0.99,0.05,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Makoni Shops,-18.01567,31.10473,7742,1718,635,93,6,10194,75.95,16.85,6.23,0.91,0.06,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,New Zengeza 4,-17.99967,31.07142,4684,1047,377,92,7,6207,75.46,16.87,6.07,1.48,0.11,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Nyatsime,-18.00219,31.08175,1950,431,155,26,0,2562,76.11,16.82,6.05,1.01,0,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke,-18.02473,31.08739,8388,1856,772,140,6,11162,75.15,16.63,6.92,1.25,0.05,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke South,-18.03381,31.07597,5714,1352,525,76,2,7669,74.51,17.63,6.85,0.99,0.03,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Teachers College,-18.02109,31.11073,8429,2111,701,119,5,11365,74.17,18.57,6.17,1.05,0.04,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit A,-18.01633,31.092,4880,1119,394,80,3,6476,75.36,17.28,6.08,1.24,0.05,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit B,-18.00793,31.09646,4390,1052,335,96,2,5875,74.72,17.91,5.7,1.63,0.03,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit D,-18.01539,31.0835,4914,1009,464,66,2,6455,76.13,15.63,7.19,1.02,0.03,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit F,-18.02131,31.09715,5141,1212,471,92,1,6917,74.32,17.52,6.81,1.33,0.01,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit H,-18.00724,31.08925,3993,819,362,42,0,5216,76.55,15.7,6.94,0.81,0,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit J,-18.02522,31.06947,3509,804,330,76,0,4719,74.36,17.04,6.99,1.61,0,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit J (2),-18.02083,31.07472,4336,962,426,68,0,5792,74.86,16.61,7.35,1.17,0,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit K,-18.02784,31.07878,8217,1906,819,141,0,11083,74.14,17.2,7.39,1.27,0,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit L,-18.03342,31.06889,7936,1843,694,76,1,10550,75.22,17.47,6.58,0.72,0.01,3
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit M,-18.03403,31.08208,7288,1632,711,93,1,9725,74.94,16.78,7.31,0.96,0.01,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit N,-18.02794,31.10106,8247,1840,827,108,4,11026,74.8,16.69,7.5,0.98,0.04,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Seke Unit O,-18.02889,31.11194,14082,3480,1208,180,5,18955,74.29,18.36,6.37,0.95,0.03,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Town Centre Micro,-18.00982,31.0796,95,15,20,1,0,131,72.52,11.45,15.27,0.76,0,2
November,Mashonaland East + CZA,Harare,Harare,Chitungwiza Seke,Zengeza 4,-18.01407,31.06334,5542,1198,532,81,5,7358,75.32,16.28,7.23,1.1,0.07,3
November,Mashonaland East + CZA,Harare,Harare,Goromonzi,Chishawasha,-17.75512,31.22395,4506,851,348,59,5,5769,78.11,14.75,6.03,1.02,0.09,3
November,Mashonaland East + CZA,Harare,Harare,Goromonzi,Goromonzi Turn Off,-17.90693,31.28201,937,198,51,25,1,1212,77.31,16.34,4.21,2.06,0.08,3
November,Mashonaland East + CZA,Harare,Harare,Goromonzi,Mandalay,-17.94371,31.234,2906,576,238,29,0,3749,77.51,15.36,6.35,0.77,0,3
November,Mashonaland East + CZA,Harare,Harare,Goromonzi,Ruwa Country Club,-17.89827,31.269,597,109,34,8,1,749,79.71,14.55,4.54,1.07,0.13,3
November,Mashonaland East + CZA,Harare,Harare,Ruwa,Ruwa Runyararo Primary School,-17.89669,31.2505,738,158,74,15,1,986,74.85,16.02,7.51,1.52,0.1,2
November,Mashonaland East + CZA,Harare,Harare,Ruwa,Zimre Park,-17.86501,31.20598,9212,2090,917,260,7,12486,73.78,16.74,7.34,2.08,0.06,2
November,Mashonaland East + CZA,Harare,Harare,Ruwa,Zimre Primary School,-17.86305,31.21696,11386,2855,1179,209,5,15634,72.83,18.26,7.54,1.34,0.03,2
November,Mashonaland East + CZA,Harare,Harare,St Marys,Manyame Park,-17.98798,31.04346,10234,2456,1130,121,2,13943,73.4,17.61,8.1,0.87,0.01,2
November,Mashonaland East + CZA,Harare,Harare,St Marys,St Marys,-17.99228,31.04967,5299,1152,559,66,1,7077,74.88,16.28,7.9,0.93,0.01,2
November,Mashonaland East + CZA,Harare,Harare,St Marys,St Marys 2,-17.99582,31.03777,19621,4481,2325,155,3,26585,73.8,16.86,8.75,0.58,0.01,2
November,Mashonaland East + CZA,Harare,Harare,St Marys,St Marys Clinic,-17.99511,31.0434,4915,926,480,45,3,6369,77.17,14.54,7.54,0.71,0.05,3
November,Mashonaland East + CZA,Harare,Harare,St Marys,St Marys Police Station,-17.98655,31.05822,8647,1927,806,112,5,11497,75.21,16.76,7.01,0.97,0.04,3
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Chikwanha,-17.9931,31.07297,4887,949,380,43,2,6261,78.05,15.16,6.07,0.69,0.03,3
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Chitungwiza Industries,-18.02143,31.053,7170,1584,659,100,3,9516,75.35,16.65,6.93,1.05,0.03,3
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Zengeza,-18.005,31.05094,5955,1324,511,99,2,7891,75.47,16.78,6.48,1.25,0.03,3
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Zengeza 1,-17.99519,31.05521,5924,1415,531,52,4,7926,74.74,17.85,6.7,0.66,0.05,2
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Zengeza 2 Shops,-17.99815,31.05791,5256,1101,398,50,5,6810,77.18,16.17,5.84,0.73,0.07,3
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Zengeza 2 Terminus,-18.00347,31.06294,2970,677,283,42,3,3975,74.72,17.03,7.12,1.06,0.08,2
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Zengeza 3,-18.01138,31.05326,6335,1412,564,101,2,8414,75.29,16.78,6.7,1.2,0.02,3
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Zengeza 5,-18.00656,31.04428,6319,1314,587,99,2,8321,75.94,15.79,7.05,1.19,0.02,3
November,Mashonaland East + CZA,Harare,Harare,Zengeza,Zengeza Nyamutamba ,-18.00357,31.05822,2569,567,198,30,0,3364,76.37,16.85,5.89,0.89,0,3
November,Mashonaland East + CZA,Harare,Ruwa,Ruwa,Damofalls,-17.859797,31.235649,1968,555,180,72,7,2782,70.74,19.95,6.47,2.59,0.25,2
November,Mashonaland East + CZA,Harare,Ruwa,Ruwa,Gwinyambira (Ruwa),-17.902503,31.239383,1804,468,139,56,2,2469,73.07,18.96,5.63,2.27,0.08,2
November,Mashonaland East + CZA,Harare,Ruwa,Ruwa,Ruwa Windsor park,-17.892286,31.215972,1554,379,149,81,2,2165,71.78,17.51,6.88,3.74,0.09,2
November,Mashonaland East + CZA,Harare,Ruwa,Ruwa,Zimre Park,-17.865014,31.205983,2373,647,202,141,3,3366,70.5,19.22,6,4.19,0.09,2
November,Mashonaland East + CZA,Harare,Ruwa,Ruwa,Zimre Primary School,-17.863047,31.216959,1545,447,133,102,10,2237,69.07,19.98,5.95,4.56,0.45,1
November,Mashonaland East + CZA,Harare,Seke,Seke Rural,Ziko,-18.02534,31.14413,10867,2310,706,101,3,13987,77.69,16.52,5.05,0.72,0.02,3
November,Mashonaland East + CZA,Harare,Seke,Zengeza,Chikwanha,-17.993096,31.072972,142,43,15,3,0,203,69.95,21.18,7.39,1.48,0,1
November,Mashonaland East + CZA,Manicaland,Hwedza,Hwedza,St Annes Goto,-18.738111,31.779806,475,114,20,3,0,612,77.61,18.63,3.27,0.49,0,3
November,Mashonaland East + CZA,Manicaland,Hwedza,Hwedza,St Annes Goto,-18.73811,31.77981,4819,717,137,29,0,5702,84.51,12.57,2.4,0.51,0,3
November,Mashonaland East + CZA,Mashonaland East,Buhera,Buhera,Shava Hills,-19.18591,31.71989,7947,2550,305,38,0,10840,73.31,23.52,2.81,0.35,0,2
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Chivhu,-19.02558,30.90172,2226,617,92,20,2,2957,75.28,20.87,3.11,0.68,0.07,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Chivhu 2,-19,30.898306,2328,595,98,15,1,3037,76.65,19.59,3.23,0.49,0.03,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Chivhu 2,-19,30.89831,3527,918,132,27,1,4605,76.59,19.93,2.87,0.59,0.02,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Chivhu Low Density,-19.00931,30.90599,1638,416,62,16,0,2132,76.83,19.51,2.91,0.75,0,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Chivhu Micro,-19.01979,30.89761,183,36,8,0,0,227,80.62,15.86,3.52,0,0,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Chivhu Micro,-19.019788,30.897606,47,14,4,0,0,65,72.31,21.54,6.15,0,0,2
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Chivhu Terminus,-19.0157,30.89394,6007,1691,221,47,1,7967,75.4,21.23,2.77,0.59,0.01,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Featherstone,-18.68832,30.9041,2998,658,143,19,1,3819,78.5,17.23,3.74,0.5,0.03,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Featherstone,-18.6883,30.9041,234,44,8,3,0,289,80.97,15.22,2.77,1.04,0,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Hampshire,-18.90676,30.89833,3173,1026,127,19,0,4345,73.03,23.61,2.92,0.44,0,2
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Masasa,-18.89067,31.24389,3350,363,227,20,0,3960,84.6,9.17,5.73,0.51,0,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Masasa,-18.890667,31.243889,496,51,13,0,1,561,88.41,9.09,2.32,0,0.18,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Mupatsi,-19.157444,31.292139,434,94,28,3,0,559,77.64,16.82,5.01,0.54,0,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Mupatsi,-19.15744,31.29214,8509,1564,348,38,0,10459,81.36,14.95,3.33,0.36,0,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Nharira,-19.07414,31.16397,6636,1504,276,34,1,8451,78.52,17.8,3.27,0.4,0.01,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Nharira,-19.074139,31.163972,890,196,54,7,0,1147,77.59,17.09,4.71,0.61,0,3
November,Mashonaland East + CZA,Mashonaland East,Chikomba,Chikomba,Sadza,-18.87077,31.4656,6718,769,466,46,0,7999,83.99,9.61,5.83,0.58,0,3
November,Mashonaland East + CZA,Mashonaland East,Domboshava,Goromonzi,Domboshava,-17.57495,31.18675,3924,744,460,38,2,5168,75.93,14.4,8.9,0.74,0.04,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Acturus,-17.78199,31.32577,8668,2125,799,112,1,11705,74.05,18.15,6.83,0.96,0.01,2
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Bromley,-18.07298,31.34103,2019,444,167,13,0,2643,76.39,16.8,6.32,0.49,0,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Domboshava,-17.57495,31.18675,19556,3872,2214,149,9,25800,75.8,15.01,8.58,0.58,0.03,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Juru,-17.73371,31.44149,10621,2617,1021,67,3,14329,74.12,18.26,7.13,0.47,0.02,2
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Juru GP,-17.6721,31.475836,2672,505,313,19,0,3509,76.15,14.39,8.92,0.54,0,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Juru GP,-17.6721,31.47584,4072,1295,429,32,0,5828,69.87,22.22,7.36,0.55,0,1
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Makumbe Mission,-17.52175,31.22136,4372,767,261,26,2,5428,80.55,14.13,4.81,0.48,0.04,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Makumbe Mission,-17.52175,31.221361,4464,703,289,29,1,5486,81.37,12.81,5.27,0.53,0.02,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Melfort Farm,-17.944,31.30558,1246,284,114,23,0,1667,74.75,17.04,6.84,1.38,0,2
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Melfort Farm,-17.944,31.305583,768,181,58,14,1,1022,75.15,17.71,5.68,1.37,0.1,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Musami Turnoff,-17.674464,31.563177,4832,1353,528,28,0,6741,71.68,20.07,7.83,0.42,0,2
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Mwanga Lodge,-17.63625,31.372778,911,198,71,5,0,1185,76.88,16.71,5.99,0.42,0,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Mwanga Lodge,-17.63625,31.37278,5386,1281,330,25,1,7023,76.69,18.24,4.7,0.36,0.01,3
November,Mashonaland East + CZA,Mashonaland East,Goromonzi,Goromonzi,Norah Valley,-17.940644,31.293645,3503,806,257,51,2,4619,75.84,17.45,5.56,1.1,0.04,3
November,Mashonaland East + CZA,Mashonaland East,Hwedza,Hwedza,Dendenyore,-18.6921,31.6852,432,72,22,8,0,534,80.9,13.48,4.12,1.5,0,3
November,Mashonaland East + CZA,Mashonaland East,Hwedza,Hwedza,Dendenyore,-18.69207,31.68521,3086,437,149,15,0,3687,83.7,11.85,4.04,0.41,0,3
November,Mashonaland East + CZA,Mashonaland East,Hwedza,Hwedza,Hwedza,-18.71763,31.60509,8566,1245,491,49,1,10352,82.75,12.03,4.74,0.47,0.01,3
November,Mashonaland East + CZA,Mashonaland East,Hwedza,Hwedza,Hwedza GP,-18.62352,31.56687,9169,1503,462,83,1,11218,81.73,13.4,4.12,0.74,0.01,3
November,Mashonaland East + CZA,Mashonaland East,Hwedza,Hwedza,Imire Game Park,-18.472194,31.557667,748,85,15,18,0,866,86.37,9.82,1.73,2.08,0,3
November,Mashonaland East + CZA,Mashonaland East,Hwedza,Hwedza,Imire Game Park,-18.47219,31.55767,5502,568,189,32,1,6292,87.44,9.03,3,0.51,0.02,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Cando Farm,-18.16619,31.69936,4257,761,155,48,1,5222,81.52,14.57,2.97,0.92,0.02,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Dhirihori,-18.37322,31.69314,6165,992,200,40,0,7397,83.34,13.41,2.7,0.54,0,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Landasi,-18.2063,31.08601,7348,1283,405,45,3,9084,80.89,14.12,4.46,0.5,0.03,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Lustleigh,-18.431783,31.386633,362,43,21,2,0,428,84.58,10.05,4.91,0.47,0,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Lustleigh,-18.43178,31.38663,4506,514,301,24,0,5345,84.3,9.62,5.63,0.45,0,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Mahusekwa,-18.30577,31.19785,9060,1758,911,77,3,11809,76.72,14.89,7.71,0.65,0.03,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Mutukwa Mountain,-18.01421,31.63665,6290,1193,268,39,0,7790,80.74,15.31,3.44,0.5,0,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Peterhouse,-18.19122,31.63066,3031,438,283,72,4,3828,79.18,11.44,7.39,1.88,0.1,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Waddilove,-18.26097,31.43216,2888,515,119,14,0,3536,81.67,14.56,3.37,0.4,0,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Waddilove,-18.260967,31.432161,322,92,20,7,0,441,73.02,20.86,4.54,1.59,0,2
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera,Watershed,-18.14693,31.44396,2747,641,120,44,0,3552,77.34,18.05,3.38,1.24,0,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Cherutombo 2,-18.22515,31.54165,2590,440,234,60,2,3326,77.87,13.23,7.04,1.8,0.06,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Dombotombo,-18.18136,31.55484,13706,2312,1188,203,3,17412,78.72,13.28,6.82,1.17,0.02,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Dombotombo 2,-18.17142,31.55819,1800,311,161,19,1,2292,78.53,13.57,7.02,0.83,0.04,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Lendy Park,-18.20925,31.53439,2868,550,259,72,2,3751,76.46,14.66,6.9,1.92,0.05,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Marondera Berverly Building Society,-18.19132,31.54446,700,148,50,27,1,926,75.59,15.98,5.4,2.92,0.11,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Marondera CBD NRZ,-18.18733,31.5437,2421,505,224,100,4,3254,74.4,15.52,6.88,3.07,0.12,2
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Marondera Cherutombo,-18.22203,31.53647,4400,802,407,88,1,5698,77.22,14.08,7.14,1.54,0.02,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Marondera High School,-18.19787,31.53173,371,95,32,15,0,513,72.32,18.52,6.24,2.92,0,2
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Marondera Topics,-18.18868,31.54841,2869,461,215,35,0,3580,80.14,12.88,6.01,0.98,0,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Nyameni,-18.21476,31.54581,5092,895,392,93,1,6473,78.67,13.83,6.06,1.44,0.02,3
November,Mashonaland East + CZA,Mashonaland East,Marondera,Marondera Urban,Paradise Park,-18.195,31.53994,585,119,39,35,0,778,75.19,15.3,5.01,4.5,0,3
